max_TCP_windows_size_value_forward_traffic_ratio,max_ttl_backward_traffic_enc,min_ttl_forward_traffic,total_TCP_windows_size_value_forward_traffic_ratio,IPratio_ratio,std_forward_packet_length_ratio,min_backward_packet_length,std_forward_packet_length_enc,mean_ttl_backward_traffic_ratio,IPratio_enc,min_forward_packet_length,std_length_of_IP_packet_ratio,min_ttl_backward_traffic_ratio,max_Interval_of_arrival_time_of_backward_traffic_ratio,meidan_length_of_IP_packet_ratio,max_length_of_IP_packet_ratio,std_length_of_IP_packet_enc,max_Change_values_of_TCP_windows_length_per_session,flow_duration_of_backward_traffic_ratio,median_ttl_backward_traffic,mean_backward_packet_length_ratio,median_forward_packet_length_ratio,std_TCP_windows_size_value_backward_traffic_ratio,std_Length_of_TCP_packet_header,max_Interval_of_arrival_time_of_backward_traffic_enc,mean_forward_packet_length_ratio,median_TCP_windows_size_value_backward_traffic_ratio,unique_link_mark,source,label
0.0,128,45,0.0,0.5,0.0,48,0.0,1.275747508305648,0.5,40,0.11162414685093613,2.8444444444444446,0.9995787564947519,1.0188679245283019,1.1037735849056602,5.258737584977436,5,0.878140471234676,128.0,1.0754716981132075,0.8333333333333334,0.0,5.258737584977436,0.6834249496459961,0.8490566037735848,1.0,184.82.139.38:3080-192.168.0.251:50833,Zeus,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:54287-188.126.72.179:8080,Geodo,1
0.0,64,128,0.0,1.0,0.0,127,0.0,0.6666666666666666,1.0,62,0.3439153439153439,1.0,0.0,1.0,1.343915343915344,32.5,0,0.0,64.0,1.343915343915344,0.656084656084656,0.0,0.0,0.0,0.656084656084656,0.0,10.0.2.108:58188-8.8.8.8:53,Tinba,1
0.0,64,128,0.0,1.0,0.0,127,0.0,0.6666666666666666,1.0,62,0.3439153439153439,1.0,1.0,1.0,1.343915343915344,32.5,0,0.9999602614755496,64.0,1.343915343915344,0.656084656084656,0.0,0.0,55.8378009999999,0.656084656084656,0.0,10.0.2.108:60194-8.8.8.8:53,Tinba,1
0.1250019073777371,64,128,0.111112618172447,2.0,1.2026755886059097,44,6.0,0.6,2.0,40,0.1100487466698218,1.0,0.0,0.9705882352941176,1.1470588235294117,4.988876515698588,2,0.0,64.0,0.9705882352941176,1.0454545454545454,0.0,4.988876515698588,0.0,1.0147058823529411,7.9998779296875,10.0.2.108:59433-94.23.81.41:80,Miuref,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:49858-202.44.54.4:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:53383-192.163.239.60:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:60721-188.126.72.179:8080,Geodo,1
0.1250019073777371,64,128,0.111112618172447,2.0,1.2026755886059097,44,6.0,0.6,2.0,40,0.1100487466698218,1.0,0.0,0.9705882352941176,1.1470588235294117,4.988876515698588,2,0.0,64.0,0.9705882352941176,1.0454545454545454,0.0,4.988876515698588,0.0,1.0147058823529411,7.9998779296875,10.0.2.108:53434-87.236.215.56:80,Miuref,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:57616-103.228.200.37:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:54438-162.144.46.185:8080,Geodo,1
0.0,49,128,0.0,2.0,0.0,81,0.0,0.4819672131147541,2.0,65,0.10723894311833897,1.0,0.0,0.9241706161137442,1.1516587677725119,7.542472332656507,0,0.0,49.0,1.1516587677725119,1.0,0.0,0.0,0.0,0.9241706161137442,0.0,192.168.0.251:59292-8.8.8.8:53,Zeus,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:64149-178.23.244.51:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.108:62023-85.17.87.163:443,Miuref,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:52714-188.126.72.179:8080,Geodo,1
0.0,64,128,0.0,1.0,0.0,127,0.0,0.6666666666666666,1.0,62,0.3439153439153439,1.0,0.0,1.0,1.343915343915344,32.5,0,0.0,64.0,1.343915343915344,0.656084656084656,0.0,0.0,0.0,0.656084656084656,0.0,10.0.2.108:61001-8.8.8.8:53,Tinba,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.108:56102-85.17.87.163:443,Miuref,1
0.9802395666437781,255,128,0.5561297576272736,1.2,1.0880054013695095,40,156.43706579821665,0.8789679437060204,1.2,40,1.3224221523361535,1.0,1.0,0.36789297658862874,4.249163879598662,143.78335401763997,7,0.9999368205449087,64.0,0.960200668896321,1.0,1.1177145251505622,3.525585350848239,885.0432029999793,1.0331661092530657,1.0201587795765878,10.0.2.103:49320-31.200.244.17:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:53672-103.245.153.70:8080,Geodo,1
0.0,128,45,0.0,0.5,0.0,48,0.0,1.275747508305648,0.5,40,0.11162414685093613,2.8444444444444446,0.9701919087325257,1.0188679245283019,1.1037735849056602,5.258737584977436,5,0.8656073081534578,128.0,1.0754716981132075,0.8333333333333334,0.0,5.258737584977436,0.7007620334625244,0.8490566037735848,1.0,184.82.139.38:3080-192.168.0.250:51361,Zeus,1
0.9802395666437781,64,128,0.41008530441644636,1.3333333333333333,1.2535611799953739,40,427.84459795584655,0.6363636363636364,1.3333333333333333,40,1.669548057411469,1.0,0.9985477999314527,0.21523410202655488,5.048218029350105,341.3033243079731,4,0.7522587712044394,64.0,0.43535988819007687,1.0454545454545454,0.0,4.199125273342591,0.26472999999532476,1.4234800838574424,1.0201587795765878,10.0.2.108:59396-94.23.81.41:80,Miuref,1
0.9802395666437781,64,128,0.41008530441644636,1.3333333333333333,1.2535465168466724,40,429.57653567204994,0.6363636363636364,1.3333333333333333,40,1.671653399215284,1.0,0.9984368567412836,0.2146341463414634,5.053658536585366,342.6889468391332,4,0.717991916397709,64.0,0.43414634146341463,1.0454545454545454,0.0,4.199125273342591,0.27401799999643117,1.424390243902439,1.0201587795765878,10.0.2.108:54673-94.23.81.41:80,Miuref,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:64247-202.44.54.4:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.108:50270-85.17.87.163:443,Miuref,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:52727-195.219.57.34:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:51359-119.59.124.163:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:53650-195.219.57.34:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:58661-103.228.200.37:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:57817-192.163.239.60:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:53862-67.23.31.252:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:61718-178.23.244.51:8080,Geodo,1
0.9802395666437781,64,128,0.4468976133929521,1.0,1.2611497757897376,40,168.46412080915036,0.6666666666666666,1.0,40,1.2868958467281855,1.0,0.9978015038863668,0.3853564547206166,4.470134874759152,133.57978889038566,5,0.5020142574418088,64.0,0.7745664739884394,1.0,0.0,3.6660605559646715,0.17065000000002328,1.2254335260115607,1.0099788094779425,10.0.2.103:55202-64.207.134.54:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:59967-103.245.153.70:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.108:50227-85.17.87.163:443,Miuref,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:55302-103.245.153.70:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:65316-162.144.46.185:8080,Geodo,1
0.0,128,45,0.0,0.5,0.0,48,0.0,1.275747508305648,0.5,40,0.11162414685093613,2.8444444444444446,0.9989786598195598,1.0188679245283019,1.1037735849056602,5.258737584977436,5,0.8800555036371656,128.0,1.0754716981132075,0.8333333333333334,0.0,5.258737584977436,0.6905009746551514,0.8490566037735848,1.0,184.82.139.38:3178-192.168.0.250:51396,Zeus,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:51598-178.23.244.51:8080,Geodo,1
0.0,64,128,0.0,1.0,0.0,127,0.0,0.6666666666666666,1.0,62,0.3439153439153439,1.0,1.0,1.0,1.343915343915344,32.5,0,0.9999925325986635,64.0,1.343915343915344,0.656084656084656,0.0,0.0,303.048276,0.656084656084656,0.0,10.0.2.108:49229-8.8.8.8:53,Tinba,1
0.9802395666437781,64,128,0.4965034427771679,1.2222222222222223,1.16503445998064,40,481.40402440231406,0.6451612903225806,1.2222222222222223,40,1.1738923751212325,1.0,0.5443395553123368,0.11931818181818182,3.0568181818181817,413.21011604267386,11,0.6177860082031129,64.0,0.8150252525252526,0.9523809523809523,0.0,2.7129319932501077,32.59848299997975,1.1513429752066116,1.0201587795765878,10.0.2.108:55958-87.236.215.56:80,Miuref,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:50454-178.23.244.51:8080,Geodo,1
0.1250019073777371,64,128,0.111112618172447,2.0,1.2026755886059097,44,6.0,0.6,2.0,40,0.1100487466698218,1.0,0.0,0.9705882352941176,1.1470588235294117,4.988876515698588,2,0.0,64.0,0.9705882352941176,1.0454545454545454,0.0,4.988876515698588,0.0,1.0147058823529411,7.9998779296875,10.0.2.108:51222-23.227.199.38:80,Miuref,1
0.9802395666437781,64,128,0.41008530441644636,1.3333333333333333,1.2536033129166484,40,422.6487903685518,0.6363636363636364,1.3333333333333333,40,1.6631642597279832,1.0,0.9986008895557537,0.21705426356589147,5.031712473572939,337.1471549362869,4,0.7532109055233046,64.0,0.43904157857646225,1.0454545454545454,0.0,4.199125273342591,0.2662249999702908,1.4207188160676532,1.0201587795765878,10.0.2.108:59624-94.23.81.41:80,Miuref,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.108:57055-85.17.87.163:443,Miuref,1
0.9802395666437781,255,128,0.5561297576272736,1.2,1.0871023876458397,40,156.06453437244764,0.8789679437060204,1.2,40,1.3214737822053353,1.0,1.0,0.36820083682008364,4.243514644351464,143.56010633957962,7,0.9998614209281358,64.0,0.9610041841004184,1.0,1.1177145251505622,3.525585350848239,885.037653000094,1.0324965132496513,1.0201587795765878,10.0.2.103:51432-68.169.52.10:8080,Geodo,1
0.0,128,42,0.0,0.5,0.0,48,0.0,1.2885906040268458,0.5,40,0.11162414685093613,3.0476190476190474,0.9985406604008357,1.0188679245283019,1.1037735849056602,5.258737584977436,5,0.8824605021242199,128.0,1.0754716981132075,0.8333333333333334,0.0,5.258737584977436,0.6830499172210693,0.8490566037735848,1.0,184.82.139.38:3080-192.168.0.250:51604,Zeus,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:60223-103.228.200.37:8080,Geodo,1
0.9802395666437781,255,128,0.5561297576272736,1.2,1.0880054013695095,40,156.43706579821665,0.8789679437060204,1.2,40,1.3224221523361535,1.0,1.0,0.36789297658862874,4.249163879598662,143.78335401763997,7,0.9999418979252686,64.0,0.960200668896321,1.0,1.1177145251505622,3.525585350848239,885.0356119999196,1.0331661092530657,1.0201587795765878,10.0.2.103:49748-31.200.244.17:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:56494-103.228.200.37:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:58485-103.228.200.37:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:62564-202.44.54.4:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:54154-31.200.244.17:8080,Geodo,1
0.9802395666437781,64,128,0.5052393966389346,1.6666666666666667,1.221602749112192,40,407.6264957040943,0.6153846153846154,1.6666666666666667,40,1.7784501595122302,1.0,0.006123174701223891,0.22385076615589608,5.6602265156562295,333.6817111784822,5,0.006060291598176673,64.0,0.4743504330446369,0.9523809523809523,0.0,4.0,0.3850879999999961,1.315389740173218,1.0201587795765878,10.0.2.108:49305-94.242.57.106:80,Miuref,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:57116-195.219.57.34:8080,Geodo,1
0.9802395666437781,64,128,0.41008530441644636,1.3333333333333333,1.2536033129166484,40,422.6487903685518,0.6363636363636364,1.3333333333333333,40,1.6631642597279832,1.0,0.9984697490843095,0.21705426356589147,5.031712473572939,337.1471549362869,4,0.7510209450538804,64.0,0.43904157857646225,1.0454545454545454,0.0,4.199125273342591,0.26230000000214204,1.4207188160676532,1.0201587795765878,10.0.2.108:60904-94.23.81.41:80,Miuref,1
0.0,49,128,0.0,2.0,0.0,81,0.0,0.4819672131147541,2.0,65,0.10723894311833897,1.0,0.0,0.9241706161137442,1.1516587677725119,7.542472332656507,0,0.0,49.0,1.1516587677725119,1.0,0.0,0.0,0.0,0.9241706161137442,0.0,192.168.0.250:59610-8.8.8.8:53,Zeus,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:54138-67.23.31.252:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:53072-178.23.244.51:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.108:61356-85.17.87.163:443,Miuref,1
0.9802395666437781,64,128,0.44689574615692346,1.0,1.2601991704009257,40,168.46412080915036,0.6666666666666666,1.0,40,1.2866270650961693,1.0,0.9979487863731741,0.3849855630413859,4.465832531280077,133.680552063492,5,0.5021775989606021,64.0,0.7757459095283926,1.0,0.0,3.6660605559646715,0.18001100001856685,1.2242540904716073,1.0099788094779425,10.0.2.103:62100-64.207.134.54:8080,Geodo,1
0.9802395666437781,64,128,0.41008530441644636,1.3333333333333333,1.253589587101051,40,424.3807252927494,0.6363636363636364,1.3333333333333333,40,1.6653035758922463,1.0,0.9984731508770083,0.2164441321152495,5.037245256500351,338.53242692780947,4,0.748635030825517,64.0,0.4378074490513001,1.0454545454545454,0.0,4.199125273342591,0.2661550000193529,1.421644413211525,1.0201587795765878,10.0.2.108:59074-94.23.81.41:80,Miuref,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.108:61865-94.23.81.41:80,Miuref,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.108:58067-85.17.87.163:443,Miuref,1
0.0,49,128,0.0,2.0,0.0,81,0.0,0.4819672131147541,2.0,65,0.10723894311833897,1.0,0.0,0.9241706161137442,1.1516587677725119,7.542472332656507,0,0.0,49.0,1.1516587677725119,1.0,0.0,0.0,0.0,0.9241706161137442,0.0,192.168.0.250:60789-8.8.8.8:53,Zeus,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:50317-202.44.54.4:8080,Geodo,1
0.1250019073777371,64,128,0.111112618172447,2.0,1.2026755886059097,44,6.0,0.6,2.0,40,0.1100487466698218,1.0,0.0,0.9705882352941176,1.1470588235294117,4.988876515698588,2,0.0,64.0,0.9705882352941176,1.0454545454545454,0.0,4.988876515698588,0.0,1.0147058823529411,7.9998779296875,10.0.2.108:56232-87.236.215.56:80,Miuref,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:58941-200.159.128.132:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:51695-103.245.153.70:8080,Geodo,1
0.0,64,128,0.0,1.0,0.0,127,0.0,0.6666666666666666,1.0,62,0.3439153439153439,1.0,1.0,1.0,1.343915343915344,32.5,0,0.9999957373849314,64.0,1.343915343915344,0.656084656084656,0.0,0.0,490.7764480000001,0.656084656084656,0.0,10.0.2.108:63890-8.8.4.4:53,Tinba,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:53032-188.126.72.179:8080,Geodo,1
0.0,64,128,0.0,1.0,0.0,127,0.0,0.6666666666666666,1.0,62,0.3439153439153439,1.0,0.0,1.0,1.343915343915344,32.5,0,0.0,64.0,1.343915343915344,0.656084656084656,0.0,0.0,0.0,0.656084656084656,0.0,10.0.2.108:49828-8.8.8.8:53,Tinba,1
0.0,64,128,0.0,1.0,0.0,73,0.0,0.6666666666666666,1.0,57,0.12307692307692308,1.0,0.0,1.0,1.123076923076923,8.0,0,0.0,64.0,1.123076923076923,0.8769230769230769,0.0,0.0,0.0,0.8769230769230769,0.0,10.0.2.103:55040-8.8.8.8:53,Geodo,1
0.0,128,42,0.0,0.5,0.0,48,0.0,1.2885906040268458,0.5,40,0.11162414685093613,3.0476190476190474,1.0,1.0188679245283019,1.1037735849056602,5.258737584977436,5,0.8895838006526305,128.0,1.0754716981132075,0.8333333333333334,0.0,5.258737584977436,0.6775670051574707,0.8490566037735848,1.0,184.82.139.38:3178-192.168.0.250:51653,Zeus,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:53211-195.219.57.34:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.108:49387-95.211.9.145:80,Miuref,1
0.9802395666437781,255,128,0.5561297576272736,1.2,1.0861948315871581,40,155.6920036482285,0.8789679437060204,1.2,40,1.3205259320047398,1.0,1.0,0.3685092127303183,4.23785594639866,143.33708752851447,7,0.9997314722681061,64.0,0.9618090452261306,1.0,1.1177145251505622,3.525585350848239,885.0383959999308,1.031825795644891,1.0201587795765878,10.0.2.103:49769-202.44.54.4:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:57476-188.126.72.179:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:56112-188.126.72.179:8080,Geodo,1
1.0,0,128,1.0,3.0,1.0,0,1.8856180831641267,0.0,3.0,48,0.03721614637823935,0.0,0.0,1.0263157894736843,1.0263157894736843,1.8856180831641267,0,0.0,0.0,0.0,1.0,0.0,1.8856180831641267,0.0,1.0,0.0,10.0.2.103:64457-103.228.200.37:8080,Geodo,1
0.0,64,128,0.0,2.0,0.0,127,0.0,0.6,2.0,62,0.3662306038017975,1.0,0.0,0.7410358565737052,1.5179282868525896,30.64129385141706,0,0.0,64.0,1.5179282868525896,1.0,0.0,0.0,0.0,0.7410358565737052,0.0,10.0.2.108:64804-8.8.8.8:53,Tinba,1
